camp_id,campaign_name,parent_campaign_id,campaign_hierarchy_level,target_segment_ids,target_segment_count,channel_ids,primary_channel,channel_count,audience_list_ids,exclude_audience_ids,agency_ids,lead_agency,influencer_ids,influencer_count,featured_product_ids,excluded_product_ids,media_deal_ids,owning_team_id,secondary_team_ids,related_campaign_ids,competing_campaign_ids,creative_asset_ids,hero_creative_id,campaign_type,campaign_objective,start_date,end_date,status,ch_google_ads_on,ch_google_ads_budget_pct,ch_google_ads_priority,ch_meta_ads_on,ch_meta_ads_budget_pct,ch_meta_ads_priority,ch_tiktok_ads_on,ch_tiktok_ads_budget_pct,ch_tiktok_ads_priority,ch_naver_ads_on,ch_naver_ads_budget_pct,ch_naver_ads_priority,ch_kakao_moment_on,ch_kakao_moment_budget_pct,ch_kakao_moment_priority,ch_youtube_on,ch_youtube_budget_pct,ch_youtube_priority,ch_instagram_on,ch_instagram_budget_pct,ch_instagram_priority,ch_twitter_x_on,ch_twitter_x_budget_pct,ch_twitter_x_priority,ch_linkedin_on,ch_linkedin_budget_pct,ch_linkedin_priority,ch_email_on,ch_email_budget_pct,ch_email_priority,ch_sms_on,ch_sms_budget_pct,ch_sms_priority,ch_push_notification_on,ch_push_notification_budget_pct,ch_push_notification_priority,ch_display_network_on,ch_display_network_budget_pct,ch_display_network_priority,ch_native_ad_on,ch_native_ad_budget_pct,ch_native_ad_priority,ch_affiliate_on,ch_affiliate_budget_pct,ch_affiliate_priority,ch_programmatic_on,ch_programmatic_budget_pct,ch_programmatic_priority,ch_ott_ads_on,ch_ott_ads_budget_pct,ch_ott_ads_priority,ch_podcast_ads_on,ch_podcast_ads_budget_pct,ch_podcast_ads_priority,ch_influencer_on,ch_influencer_budget_pct,ch_influencer_priority,ch_offline_event_on,ch_offline_event_budget_pct,ch_offline_event_priority,target_age_min,target_age_max,target_gender,geo_서울,geo_경기,geo_부산,geo_대구,geo_인천,geo_광주,geo_대전,geo_울산,geo_세종,geo_강원,geo_충북,geo_충남,geo_전북,geo_전남,geo_경북,geo_경남,geo_제주,total_budget_krw,bid_strategy,kpi_impressions_target,kpi_impressions_actual,kpi_impressions_achievement,kpi_impressions_status,kpi_clicks_target,kpi_clicks_actual,kpi_clicks_achievement,kpi_clicks_status,kpi_conversions_target,kpi_conversions_actual,kpi_conversions_achievement,kpi_conversions_status,kpi_spend_target,kpi_spend_actual,kpi_spend_achievement,kpi_spend_status,kpi_revenue_target,kpi_revenue_actual,kpi_revenue_achievement,kpi_revenue_status,kpi_ctr_target,kpi_ctr_actual,kpi_ctr_achievement,kpi_ctr_status,kpi_cvr_target,kpi_cvr_actual,kpi_cvr_achievement,kpi_cvr_status,kpi_cpc_target,kpi_cpc_actual,kpi_cpc_achievement,kpi_cpc_status,kpi_cpa_target,kpi_cpa_actual,kpi_cpa_achievement,kpi_cpa_status,kpi_roas_target,kpi_roas_actual,kpi_roas_achievement,kpi_roas_status,kpi_cpm_target,kpi_cpm_actual,kpi_cpm_achievement,kpi_cpm_status,kpi_cpv_target,kpi_cpv_actual,kpi_cpv_achievement,kpi_cpv_status,kpi_vtr_target,kpi_vtr_actual,kpi_vtr_achievement,kpi_vtr_status,kpi_engagement_rate_target,kpi_engagement_rate_actual,kpi_engagement_rate_achievement,kpi_engagement_rate_status,kpi_bounce_rate_target,kpi_bounce_rate_actual,kpi_bounce_rate_achievement,kpi_bounce_rate_status,kpi_session_duration_target,kpi_session_duration_actual,kpi_session_duration_achievement,kpi_session_duration_status,kpi_pages_per_session_target,kpi_pages_per_session_actual,kpi_pages_per_session_achievement,kpi_pages_per_session_status,kpi_new_users_target,kpi_new_users_actual,kpi_new_users_achievement,kpi_new_users_status,kpi_returning_users_target,kpi_returning_users_actual,kpi_returning_users_achievement,kpi_returning_users_status,kpi_assisted_conversions_target,kpi_assisted_conversions_actual,kpi_assisted_conversions_achievement,kpi_assisted_conversions_status
CAMP-0230,캠페인_연중_CRM_230,,0,SEG-078,1,influencer|podcast_ads,influencer,2,AUD-026,AUD-085|AUD-170|AUD-038,AGENCY-42|AGENCY-2|AGENCY-19,AGENCY-42,INF-118|INF-210,2,PRD-390|PRD-399|PRD-166|PRD-483|PRD-453,PRD-299|PRD-185,DEAL-44|DEAL-82,TEAM-6,TEAM-25,CAMP-0262|CAMP-0441,CAMP-0802|CAMP-0423|CAMP-0438,CR-291|CR-52|CR-818|CR-508|CR-461|CR-587|CR-113,CR-1155,retention,sales,02-12-2024,19-07-2024,,N,0.159,,1,0.226,low,,0.172,,0,0.278,,Y,0.224,,1,0.171,low,0,0.097,critical,0,0.097,medium,1,0.123,,0,0.039,critical,N,0.202,critical,0,0.295,critical,1,0.189,critical,1,0.147,critical,Y,0.152,,0,0.078,low,1,0.109,high,1,0.109,high,N,0.161,,1,0.105,,40,65,male,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,100000000,target_roas,856.6,5171.88,2.075,초과,527.67,1073.02,0.425,초과,744.74,502.2,2.085,at_risk,2320.9,107.66,1.254,behind,430.19,893.62,2.287,on_track,1070.22,658.0,2.387,behind,1763.58,835.3,0.915,behind,332.94,1029.76,0.75,at_risk,301.56,335.62,0.26,behind,3224.21,3037.53,2.157,,844.64,3657.9,2.343,초과,141.93,2693.07,1.242,초과,550.5,108.78,2.249,ahead,10.39,817.69,2.629,미달,743.81,25.65,2.222,exceeded,1019.71,453.85,0.427,on_track,1259.33,198.91,1.905,exceeded,1329.36,1009.06,1.484,UNKNOWN,1361.8,963.63,2.188,behind,146.92,111.67,0.338,behind
CAMP-0231,캠페인_여름_세일_231,,0,SEG-037|SEG-100|SEG-030|SEG-078|SEG-046|SEG-029|SEG-082|SEG-025,8,display_network|native_ad,display_network,2,AUD-130,AUD-149,AGENCY-19,AGENCY-19,,0,PRD-253|PRD-14,PRD-305,DEAL-146|DEAL-29,TEAM-18,TEAM-2|TEAM-17|TEAM-27,CAMP-0213|CAMP-0495|CAMP-0616|CAMP-0185,CAMP-0754|CAMP-0218|CAMP-0770,CR-596|CR-1482|CR-143|CR-1466|CR-400|CR-1384|CR-332|CR-70|CR-235,CR-895,always_on,,20-05-2023,16-05-2024,Draft,Y,0.059,critical,1,0.079,critical,0,0.178,critical,0,0.085,high,1,0.296,low,N,0.03,medium,Y,0.079,,0,0.143,low,1,0.124,,1,0.008,,N,0.215,medium,0,0.236,low,,0.116,critical,,0.165,,0,0.184,,,0.193,medium,1,0.244,high,Y,0.155,high,1,0.106,high,1,0.297,medium,20,35,M,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100000000,target_cpa,2628.63,1200.18,2.692,미달,5567.62,97.95,2.595,on_track,1073.05,651.95,2.717,behind,1770.83,481.44,0.795,behind,948.48,684.32,1.947,exceeded,322.05,503.83,0.451,ahead,706.99,10.25,0.707,exceeded,4366.63,3010.15,0.532,초과,1701.79,775.92,0.563,미달,2642.11,24.98,1.444,,417.71,822.78,1.018,미달,94.57,1431.39,1.8,behind,4042.85,713.25,2.421,at_risk,186.94,264.41,1.0,UNKNOWN,492.24,1051.97,1.465,behin!,95.51,1095.19,1.708,초과,981.29,444.43,2.927,at_risk,1736.14,527.22,0.628,미달,285.09,933.15,0.225,ahead,1359.82,378.68,0.281,at_risk
CAMP-0232,캠페인_봄_CRM_232,CAMP-0339,2,SEG-087|SEG-097|SEG-093|SEG-099|SEG-085,5,affiliate|google_ads|youtube,affiliate,3,AUD-137|AUD-125|AUD-118|AUD-016|AUD-013,AUD-189,AGENCY-38|AGENCY-27,AGENCY-38,INF-272|INF-253|INF-274|INF-22|INF-225,5,PRD-195|PRD-235|PRD-449|PRD-119|PRD-170|PRD-220|PRD-23|PRD-73,PRD-328|PRD-168|PRD-403,DEAL-43,TEAM-10,TEAM-25|TEAM-7|TEAM-6,CAMP-0526,CAMP-0521,CR-38|CR-708|CR-796|CR-140|CR-1221|CR-1392|CR-1165|CR-653|CR-1081|CR-312|CR-1415|CR-682|CR-448|CR-1180,CR-963,consideration,store_visit,18-04-2025,01-12-2025,ACTIVE,,0.113,medium,,0.013,medium,1,0.125,high,1,0.047,high,,0.076,,N,0.252,low,,0.262,,1,0.028,high,1,0.214,low,1,0.282,critical,1,0.277,low,0,0.148,low,,0.02,low,0,0.103,,1,0.122,,1,0.078,critical,0,0.06,medium,,0.171,high,1,0.147,critical,0,0.049,low,35,55,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,50000000,auto_cpc,382.24,320.13,2.742,on_track,92.08,2101.94,1.401,초과,110.24,640.03,0.217,초과,179.91,1392.53,0.229,behind,2940.63,21.94,1.128,wn_track,807.45,188.75,0.662,미달,788.36,1185.5,2.649,미달,2018.6,964.31,2.522,exceeded,1198.4,82.75,1.006,exceeded,1277.97,221.67,2.464,미달,634.71,2082.82,2.341,초과,303.91,1143.43,2.452,ahead,1465.73,561.85,1.198,미달,891.71,838.26,2.091,on_track,258.67,546.57,0.831,at_risk,2424.18,1637.84,0.213,at_risk,1274.04,62.54,2.776,초과,1491.39,1041.37,0.849,초과,1877.41,1960.59,1.243,,46.66,297.4,0.143,behind
CAMP-0233,캠페인_여름_브랜딩_233,,0,SEG-081|SEG-013|SEG-083,3,influencer|instagram|affiliate|tiktok_ads,influencer,4,AUD-106|AUD-014|AUD-098|AUD-177,AUD-120|AUD-112|AUD-164,AGENCY-41,AGENCY-41,INF-1,1,PRD-59|PRD-112,PRD-436|PRD-107|PRD-370,DEAL-36|DEAL-47|DEAL-112,TEAM-6,TEAM-16|TEAM-24,CAMP-0492|CAMP-0555|CAMP-0499|CAMP-0931,CAMP-0470|CAMP-0391|CAMP-0935,CR-571|CR-1116|CR-1235|CR-239,CR-291,seasonal,미입력,13-08-2025,25-04-2024,완료,,0.22,critical,0,0.117,critical,N,0.046,high,1,0.249,high,1,0.13,,,0.283,critical,1,0.032,,1,0.264,,1,0.168,,N,0.208,,1,0.002,medium,1,0.051,high,N,0.05,medium,1,0.138,,1,0.076,,0,0.272,,Y,0.026,medium,N,0.241,critical,,0.223,,1,0.196,critical,30,99,female,,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500000,미입력,698.62,144.05,2.106,on_track,7.68,1161.45,0.309,behind,1148.51,254.47,1.459,ahead,1742.8,535.66,0.255,초과,1595.42,1228.1,0.427,at_risk,1139.25,137.36,0.348,ahead,499.02,391.29,2.13,on_track,134.54,643.89,0.301,behind,2146.69,0.32,2.74,on_track,109.7,2071.77,1.895,초과,2587.51,1508.71,2.658,at_risk,3033.24,906.24,1.502,초과,807.6,1496.42,1.623,미달,204.72,1332.74,0.548,exceed!d,252.78,2155.04,2.542,exceeded,442.18,930.84,0.114,,186.89,256.25,2.49,초과,3462.78,702.64,1.973,ahead,1805.81,994.67,2.137,ahead,621.94,184.84,1.726,초과
CAMP-0234,캠페인_겨울_CRM_234,CAMP-0970,0,SEG-040,1,sms|youtube|naver_ads,sms,3,AUD-106|AUD-059|AUD-041|AUD-036|AUD-056,AUD-071|AUD-109,AGENCY-47,AGENCY-47,INF-72|INF-15|INF-115|INF-110|INF-282,5,PRD-253|PRD-113|PRD-108,PRD-19|PRD-500,DEAL-22|DEAL-5|DEAL-145,TEAM-18,TEAM-23,CAMP-0052|CAMP-0449,CAMP-0293,CR-829|CR-1171|CR-1317|CR-295|CR-119|CR-1055|CR-444|CR-348|CR-131|CR-1426,CR-293,guerrilla,brand_lift,08-09-2025,08-11-2024,draft,1,0.025,medium,Y,0.276,,,0.26,medium,0,0.247,low,,0.035,low,1,0.069,,,0.067,high,0,0.16,low,N,0.15,high,0,0.235,,1,0.004,high,0,0.01,,1,0.206,critical,1,0.093,low,0,0.262,medium,0,0.137,low,0,0.288,medium,0,0.06,medium,0,0.2,medium,1,0.258,high,35,35,male,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5000000,auto_cpc,978.57,38.17,2.301,behind,698.26,1767.93,2.06,exceeded,57.53,365.28,1.49,,295.77,485.29,1.697,on_track,1309.59,2395.93,0.736,ahead,959.88,937.81,1.799,초과,2848.08,127.3,2.204,초과,297.87,1127.03,0.748,behind,301.53,1091.17,0.748,at_risk,529.73,2489.94,1.042,behind,344.1,1686.79,2.365,-,148.98,243.93,2.595,exceeded,360.29,1266.9,2.529,-,839.11,3933.0,2.784,on_track,278.27,29.65,1.726,미달,504.58,3.77,1.329,,72.64,1030.03,0.338,at_risk,4079.11,5810.67,1.216,exceeded,288.42,768.64,0.272,at_risk,1633.69,1708.58,1.075,on_track
CAMP-0235,미입력,,1,SEG-005|SEG-075|SEG-047|SEG-094|SEG-017|SEG-012|SEG-038|SEG-042,8,naver_ads,naver_ads,1,AUD-153|AUD-154|AUD-163,AUD-150|AUD-081|AUD-189,AGENCY-37,AGENCY-37,INF-52|INF-35|INF-81|INF-6,4,PRD-186|PRD-91|PRD-477|PRD-295|PRD-168|PRD-242|PRD-41,PRD-307|PRD-102|PRD-398,DEAL-47,TEAM-16,TEAM-23,CAMP-0438|CAMP-0060|CAMP-0245|CAMP-0117,CAMP-0902|CAMP-0394|CAMP-0300,CR-577|CR-756|CR-710|CR-1496,CR-699,launch,video_views,17-06-2025,20-01-2023,paused,1,0.132,critical,N,0.057,low,1,0.158,,0,0.193,medium,0,0.079,high,N,0.276,high,Y,0.07,,0,0.296,medium,1,0.164,medium,1,0.043,critical,Y,0.13,critical,1,0.123,high,,0.004,,Y,0.003,high,0,0.215,critical,1,0.029,low,,0.173,,0,0.054,medium,0,0.293,low,0,0.123,low,18,25,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000000,manual_cpc,954.76,313.36,1.035,미달,624.09,428.51,0.459,behind,315.86,445.54,0.888,on_track,244.38,2608.55,1.227,behind,58.76,1855.75,0.21,초과,3265.06,3237.21,0.308,미달,3023.59,166.71,1.206,at_risk,804.6,320.45,2.544,at_risk,452.21,510.4,1.429,at_risk,1073.88,265.98,0.883,미달,1093.61,168.4,0.631,on_track,568.93,873.99,0.457,미달,780.57,6.24,2.291,exceeded,639.99,673.62,0.228,behin!,87.71,1470.38,1.278,초과,1098.4,262.47,1.322,at_risk,721.34,3720.39,0.597,at_risk,146.43,4346.83,1.414,exceeded,938.43,560.77,2.949,ahead,428.62,67.04,1.826,exceeded
CAMP-0236,캠페인_여름_브랜딩_236,,1,SEG-023|SEG-026|SEG-017|SEG-070|SEG-047|SEG-068|SEG-065,7,affiliate|push_notification|tiktok_ads|ott_ads|display_network|influencer,affiliate,6,AUD-184|AUD-118,AUD-088,AGENCY-1|AGENCY-39,AGENCY-1,INF-219|INF-203|INF-245|INF-220,4,PRD-353|PRD-417|PRD-144|PRD-248,PRD-266|PRD-86,DEAL-9|DEAL-50|DEAL-32,TEAM-23,TEAM-7|TEAM-6,CAMP-0193,CAMP-0922,CR-1057|CR-420|CR-16|CR-322|CR-213|CR-217|CR-755|CR-926|CR-910|CR-960|CR-412|CR-1087|CR-1321|CR-1435,CR-31,launch,brand_lift,09-01-2024,14-10-2025,cancelled,1,0.193,medium,1,0.014,high,Y,0.016,medium,Y,0.167,low,1,0.023,,N,0.234,high,N,0.111,low,1,0.151,low,1,0.055,,0,0.002,critical,N,0.265,medium,0,0.07,,,0.224,,0,0.25,,Y,0.132,low,N,0.058,low,0,0.077,low,0,0.247,critical,0,0.075,low,0,0.215,low,35,25,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,1.0,100000000,,642.77,2791.91,1.415,behind,102.45,3692.54,2.58,미입력,446.46,2142.09,1.787,at_risk,52.19,754.57,1.024,미달,209.07,2665.1,0.412,미달,12.53,821.82,1.514,at_risk,3562.28,2999.89,1.118,,1370.46,140.8,2.419,초과,319.81,1167.65,1.469,미달,947.68,5693.66,1.214,exceeded,185.56,770.63,1.154,behind,546.53,156.52,2.557,ahead,515.53,996.01,2.506,at_risk,532.41,605.07,1.519,behind,4468.25,2189.17,1.501,미달,1541.96,193.33,2.679,-,160.31,3528.93,0.984,at_risk,956.29,1211.49,1.266,초과,208.26,1623.1,2.092,미달,87.34,15.45,2.957,미달
CAMP-0237,캠페인_가을_CRM_237,CAMP-0910,3,SEG-022|SEG-033|SEG-062|SEG-038|SEG-096,5,ott_ads|youtube|display_network|podcast_ads|meta_ads|offline_event|tiktok_ads,ott_ads,7,AUD-151|AUD-157|AUD-020|AUD-025,AUD-137,AGENCY-27,AGENCY-27,INF-227,1,PRD-186|PRD-212|PRD-230|PRD-387|PRD-127|PRD-402|PRD-150|PRD-225|PRD-235|PRD-447,PRD-200,DEAL-146|DEAL-77|DEAL-51|DEAL-128,TEAM-7,TEAM-18|TEAM-12|TEAM-27,CAMP-0445|CAMP-0544,CAMP-0518|CAMP-0848,CR-695|CR-1278|CR-1311|CR-140|CR-871|CR-1444|CR-1016|CR-1454,CR-216,branding,traffic,12-11-2023,29-07-2025,paused,Y,0.054,critical,1,0.247,medium,0,0.068,medium,Y,0.232,low,1,0.22,,1,0.092,critical,0,0.3,high,0,0.081,,N,0.03,medium,1,0.246,low,,0.251,,1,0.221,medium,N,0.094,low,1,0.228,critical,,0.295,critical,Y,0.299,high,0,0.184,critical,Y,0.236,,1,0.047,critical,1,0.182,low,13,99,M,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,50000000,target_roas,37.85,2641.8,0.478,on_track,965.59,206.22,2.135,초과,1102.76,2856.09,1.377,at_risk,187.27,1662.48,1.603,미달,344.49,1061.15,2.917,on_track,133.92,565.53,2.944,at_risk,1416.55,1476.46,0.103,exceeded,564.65,831.81,2.006,,1894.72,778.79,1.111,exceeded,737.65,1833.94,0.936,yn_track,909.4,832.19,0.86,미달,378.53,68.25,2.608,ahead,131.29,609.22,0.752,behind,973.19,912.46,1.269,on_track,424.43,6.03,1.774,-,571.83,1341.49,0.38,미달,1625.26,332.7,0.103,UNKNOWN,536.53,15.12,2.558,at_risk,114.73,184.39,0.722,exceeded,22.58,277.97,2.628,exceeded
CAMP-0238,캠페인_연중_CRM_238,,2,SEG-015|SEG-060|SEG-010|SEG-019|SEG-097|SEG-029,6,influencer|kakao_moment|youtube,influencer,3,AUD-100,AUD-154|AUD-152,AGENCY-23|AGENCY-31|AGENCY-15,AGENCY-23,INF-9,1,PRD-460|PRD-38|PRD-379|PRD-50|PRD-428,PRD-382|PRD-199,DEAL-29,TEAM-18,TEAM-2|TEAM-12|TEAM-6,CAMP-0261|CAMP-0163|CAMP-0289|CAMP-0386,CAMP-0390|CAMP-0391,CR-1029,CR-1428,branding,store_visit,15-10-2025,22-05-2024,completed,0,0.162,high,0,0.038,high,0,0.01,critical,1,0.24,high,N,0.174,,Y,0.224,high,0,0.021,low,0,0.22,critical,0,0.256,critical,,0.135,medium,N,0.197,high,N,0.299,,1,0.075,medium,0,0.075,low,1,0.167,,1,0.193,low,1,0.087,,0,0.192,critical,N,0.16,critical,0,0.06,high,35,35,전체,0.0,0.0,1.0,,1.0,,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,50000000,max_conversions,197.24,172.8,0.216,미입력,1805.39,2347.26,2.06,초과,2415.01,1073.19,0.476,on_track,1407.55,1887.42,0.795,,136.43,92.69,2.249,exceeded,695.57,684.0,1.117,미달,720.69,731.6,0.905,behind,116.69,294.02,2.687,초과,4755.63,2469.03,0.516,초과,138.24,573.43,0.934,ahead,2527.49,234.4,2.866,초과,187.89,5212.6,1.221,exceeded,1620.84,323.69,1.788,초과,864.89,3041.67,0.636,exceeded,177.02,95.26,2.892,,4924.19,957.62,0.359,UNKNOWN,3978.86,2034.44,1.775,on_track,365.95,703.31,1.54,초과,10.91,492.11,2.624,ahead,594.95,720.08,2.28,미달
CAMP-0239,캠페인_연중_신규_239,,0,SEG-072|SEG-047|SEG-012|SEG-051|SEG-002|SEG-034|SEG-069,7,kakao_moment|youtube|meta_ads|native_ad|email|offline_event|push_notification,kakao_moment,7,AUD-049|AUD-004|AUD-077|AUD-089,AUD-108|AUD-190|AUD-079,AGENCY-27|AGENCY-9,AGENCY-27,INF-228,1,PRD-32,PRD-305|PRD-385,DEAL-71|DEAL-137|DEAL-139,TEAM-6,TEAM-16|TEAM-29,CAMP-0906,CAMP-0354,CR-756|CR-1161|CR-240|CR-73|CR-511|CR-155,CR-524,guerrilla,,18-09-2025,09-05-2024,미입력,1,0.13,critical,1,0.155,medium,1,0.212,high,1,0.02,high,0,0.111,,,0.132,critical,1,0.043,low,1,0.004,critical,N,0.018,high,1,0.078,critical,1,0.17,high,,0.073,critical,0,0.161,high,0,0.093,,0,0.007,critical,1,0.287,medium,0,0.15,critical,,0.187,,,0.147,low,1,0.193,critical,30,45,male,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,100000000,smazt_bidding,238.18,30.7,2.667,초과,1594.78,1107.37,1.779,초과,1283.48,483.11,0.498,ahead,2475.47,240.5,0.713,at_risk,58.11,2013.04,2.966,ahead,308.85,448.01,1.225,behind,644.37,707.7,2.967,behind,2777.07,668.91,2.001,미달,291.58,1649.71,2.256,,175.01,1302.94,1.976,on_track,208.83,1887.28,1.871,behind,1699.52,280.34,1.912,초과,246.39,393.27,1.277,on_track,189.12,932.54,2.352,ahead,1403.41,426.53,0.547,,118.76,371.29,0.567,behind,834.67,1291.21,1.316,,693.94,1053.19,0.604,exceeded,628.37,3355.21,0.321,on_track,1366.29,364.64,2.753,on_track
CAMP-0240,캠페인_가을_브랜딩_240,CAMP-0261,1,SEG-059|SEG-048,2,affiliate|email|youtube|naver_ads|kakao_moment|ott_ads|google_ads,affiliate,7,AUD-194,AUD-124,AGENCY-11|AGENCY-26,AGENCY-11,INF-152,1,PRD-270,PRD-114|PRD-255|PRD-322,DEAL-35|DEAL-18|DEAL-94,TEAM-30,TEAM-27,CAMP-0525|CAMP-0466|CAMP-0025|CAMP-0187,CAMP-0553|CAMP-0239,CR-1156,CR-476,reactivation,brand_lift,31-05-2025,26-02-2023,active,1,0.232,critical,1,0.067,medium,1,0.159,,Y,0.115,high,1,0.272,medium,N,0.165,low,0,0.116,,1,0.074,low,,0.257,high,0,0.074,medium,0,0.233,critical,1,0.021,critical,0,0.075,medium,0,0.273,,1,0.067,,1,0.3,medium,1,0.091,high,1,0.265,medium,1,0.165,critical,1,0.034,,30,35,F,1.0,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5000000,manual_cpc,325.25,1801.84,0.287,on_track,5170.3,2311.6,1.107,at_risk,1105.7,910.0,1.485,at_risk,1832.19,35.48,2.306,at_risk,154.21,327.0,2.529,미달,443.14,756.08,1.706,미달,573.3,4413.22,1.193,exceeded,120.12,322.8,1.941,at_risk,916.76,28.84,1.805,on_track,1055.45,22.14,2.315,at_risk,603.76,1291.02,2.013,on_track,3233.34,471.94,2.52,on_track,3208.9,344.71,2.62,ahead,376.77,324.87,0.396,미달,336.22,650.23,1.145,on_track,59.27,717.04,0.686,exceeded,1.4,1023.31,2.545,,278.88,582.94,1.779,behind,3372.3,1621.03,1.188,ahead,3471.3,32.07,2.046,at_risk
CAMP-0241,캠페인_봄_세일_241,,1,SEG-075|SEG-049|SEG-082|SEG-048|SEG-014,5,linkedin|google_ads|affiliate|programmatic|ott_ads,linkedin,5,AUD-014,AUD-118|AUD-054|AUD-019,AGENCY-45|AGENCY-50,AGENCY-45,INF-258|INF-115,2,PRD-101,PRD-318|PRD-31,DEAL-103,TEAM-27,TEAM-17,CAMP-0796|CAMP-0723|CAMP-0639,CAMP-0747,CR-669|CR-161|CR-1255|CR-900|CR-42|CR-104|CR-1123|CR-609|CR-1098,CR-716,conversion,catalog_sales,21-10-2024,20-10-2025,active,1,0.087,,1,0.209,critical,1,0.011,,Y,0.122,critical,1,0.02,critical,1,0.238,critical,1,0.064,,0,0.037,critical,N,0.052,low,0,0.07,low,1,0.156,medium,1,0.206,critical,Y,0.254,medium,1,0.073,,1,0.106,medium,1,0.122,high,1,0.206,medium,0,0.264,,1,0.251,high,,0.253,high,30,35,male,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000,auto_cpc,337.35,2071.52,0.219,ahead,3097.47,8.4,0.293,at_risk,200.91,213.0,0.403,UNKNOWN,513.43,663.83,0.718,exceeded,428.15,278.53,0.372,behind,80.34,1179.5,0.294,미달,366.11,1308.13,0.563,초과,630.04,1086.01,2.43,behind,1979.7,153.07,0.742,exceqded,187.47,0.42,0.353,,575.33,653.14,2.651,ahead,702.1,1224.32,2.825,on_track,569.63,862.1,2.972,ahead,788.23,50.17,1.347,at_risk,306.24,1264.99,2.973,미달,909.31,535.0,2.891,미달,1307.16,991.09,0.294,ahead,1883.89,1276.96,0.921,behind,1178.62,2463.9,0.272,초과,1395.39,3954.52,0.103,on_track
CAMP-0242,캠페인_가을_프로모_242,,0,SEG-061|SEG-004|SEG-080|SEG-072,4,google_ads|programmatic|twitter_x|instagram|influencer,google_ads,5,AUD-171|AUD-009|AUD-031,AUD-051,AGENCY-9|AGENCY-24|AGENCY-17,AGENCY-9,INF-186|INF-216|INF-248,3,PRD-56|PRD-297|PRD-257|PRD-393|PRD-91,PRD-262,DEAL-12,TEAM-20,TEAM-26|TEAM-1|TEAM-8,CAMP-0735|CAMP-0332|CAMP-0665,CAMP-0760|CAMP-0705,CR-70|CR-861|CR-1394|CR-558|CR-652|CR-965|CR-379|CR-135|CR-1144|CR-970|CR-281|CR-1077,CR-1324,azways_on,video_views,21-11-2023,28-07-2024,archived,,0.145,high,Y,0.089,low,N,0.231,,,0.022,,Y,0.117,critical,N,0.124,,Y,0.103,critical,0,0.173,high,N,0.249,critical,N,0.172,critical,0,0.032,low,0,0.098,low,1,0.13,critical,1,0.039,critical,N,0.13,medium,0,0.149,medium,1,0.204,high,0,0.031,,0,0.207,low,1,0.085,low,30,65,M+F,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10000000,auto_cpc,312.05,2062.71,2.138,미달,207.79,229.72,2.3,at_risk,932.4,2095.8,1.683,초과,75.3,885.6,0.343,exceeded,1746.82,9.43,2.583,초과,19.81,50.29,0.491,,2281.22,333.7,1.524,on_track,1091.31,937.05,2.172,on_track,391.27,714.23,0.769,on_track,1796.71,711.19,1.211,ahead,307.99,224.36,0.482,behind,351.25,2517.69,0.878,초과,36.08,1496.14,0.463,exceeded,0.74,339.73,2.83,at_risk,425.31,209.3,1.362,초과,318.1,146.38,2.162,exceeded,749.42,38.84,2.715,behind,2574.55,980.48,1.321,exceeded,400.53,278.37,2.7,미달,2786.45,854.2,2.891,ahyad
